gene_id	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000283210	3	5	0	0
ENSG00000253695	0	0	0	0
ENSG00000280294	0	0	0	0
ENSG00000171044	11	1	36	0
ENSG00000207600	0	0	0	0
ENSG00000254839	0	0	0	0
ENSG00000269918	0	2	2	0
ENSG00000255310	1	1	209	0
ENSG00000254936	0	4	0	0
ENSG00000254556	0	0	0	0
ENSG00000231965	1	0	0	0
ENSG00000270076	0	0	0	0
ENSG00000236827	0	0	0	0
ENSG00000239315	0	0	1	1
ENSG00000249316	0	0	0	0
ENSG00000280273	18	19	100	0
ENSG00000104643	140	227	687	78
ENSG00000246477	0	7	0	0
ENSG00000177710	0	0	0	0
ENSG00000154316	0	9	0	0
ENSG00000255020	0	0	0	0
ENSG00000184608	0	0	0	0
ENSG00000242483	0	0	0	0
ENSG00000199368	0	0	0	0
ENSG00000154319	16	25	1	47
ENSG00000284957	0	1	0	1
ENSG00000136573	0	0	0	0
ENSG00000269954	0	0	0	0
ENSG00000170983	0	0	0	0
ENSG00000286985	0	0	0	0
ENSG00000136574	7	3	0	0
ENSG00000255394	0	0	0	0
ENSG00000154328	515	451	356	551
ENSG00000227203	74	64	111	69
ENSG00000079459	5216	7155	13805	10176
ENSG00000255046	17	0	25	51
ENSG00000164733	50359	39129	60634	49768
ENSG00000269899	13	6	0	21
ENSG00000255144	0	0	0	0
ENSG00000254948	5	2	1	2
ENSG00000206014	0	0	2	0
ENSG00000287755	0	0	0	0
ENSG00000287798	0	0	1	0
ENSG00000205884	0	0	0	0
ENSG00000205883	0	0	0	0
ENSG00000205882	0	0	0	0
ENSG00000255174	0	0	0	0
ENSG00000254507	0	0	0	0
ENSG00000284610	3	0	5	14
ENSG00000255016	0	0	0	0
ENSG00000254817	0	0	1	4
ENSG00000254700	0	0	0	0
ENSG00000233050	0	0	0	0
ENSG00000252029	0	0	0	0
ENSG00000255544	0	0	0	0
ENSG00000215343	0	1	0	0
ENSG00000255052	53	27	6	0
ENSG00000254923	0	0	0	0
ENSG00000226430	0	0	0	0
ENSG00000223443	0	0	0	0
ENSG00000254866	0	6	0	1
ENSG00000205879	1	5	0	4
ENSG00000249889	0	0	0	0
ENSG00000186523	27	27	13	112
ENSG00000255495	12	10	3	4
ENSG00000254527	0	0	0	0
ENSG00000237215	0	0	0	0
ENSG00000232948	0	0	0	0
ENSG00000252535	0	0	0	0
ENSG00000254623	0	0	0	0
ENSG00000215339	0	0	0	0
ENSG00000227888	4	4	5	0
ENSG00000254423	0	0	0	0
ENSG00000255556	0	0	0	0
ENSG00000242296	0	0	0	0
ENSG00000270074	2	0	0	1
ENSG00000251402	0	6	0	11
ENSG00000250794	1	0	0	10
ENSG00000145002	39	22	8	110
ENSG00000255549	0	0	0	3
ENSG00000283674	13	9	2	34
ENSG00000270154	0	0	0	32
ENSG00000242607	8	12	27	11
ENSG00000255122	0	0	0	0
ENSG00000284746	0	0	0	0
ENSG00000284663	0	0	0	0
ENSG00000244289	0	0	1	0
ENSG00000255253	0	0	0	0
ENSG00000284724	0	0	0	0
ENSG00000284613	0	0	0	0
ENSG00000254581	0	0	0	0
ENSG00000177400	0	0	1	12
ENSG00000254917	0	0	2	0
ENSG00000254724	1	1	0	11
ENSG00000264512	0	3	4	0
ENSG00000154359	53	140	240	85
ENSG00000266206	0	0	0	0
ENSG00000283523	0	0	0	0
ENSG00000254813	0	0	0	0
ENSG00000255494	0	0	0	0
ENSG00000250305	7	24	0	0
ENSG00000251468	1	0	0	0
ENSG00000206996	0	0	0	0
ENSG00000164741	116	176	660	0
ENSG00000287134	3	0	0	0
ENSG00000200630	0	0	0	0
ENSG00000253932	0	0	0	0
ENSG00000253257	0	0	0	0
ENSG00000252179	0	0	0	0
ENSG00000164743	109	89	1	112
ENSG00000254491	0	0	0	0
ENSG00000286798	0	0	0	0
ENSG00000255457	0	0	0	0
ENSG00000255413	0	0	8	8
ENSG00000254753	0	0	0	0
ENSG00000254425	0	0	0	0
ENSG00000255437	1	8	9	21
ENSG00000185053	4	0	0	0
ENSG00000254575	0	0	0	0
ENSG00000214366	95	152	189	143
ENSG00000252264	0	0	0	0
ENSG00000206950	0	0	0	0
ENSG00000252035	0	0	0	0
ENSG00000255365	0	0	0	0
ENSG00000199127	0	0	0	0
ENSG00000255076	0	0	0	0
ENSG00000249368	0	0	0	0
ENSG00000104723	4519	3838	7977	6596
ENSG00000248423	0	0	0	0
ENSG00000250483	0	0	0	0
ENSG00000287476	0	0	0	0
ENSG00000226836	0	0	0	0
ENSG00000253648	0	0	0	0
ENSG00000038945	0	5	0	0
ENSG00000253951	0	0	0	0
ENSG00000253934	0	0	0	0
ENSG00000253496	0	0	0	0
ENSG00000253184	0	0	0	0
ENSG00000264092	0	0	0	0
ENSG00000078579	0	0	0	0
ENSG00000155970	5	17	14	0
ENSG00000249258	0	0	0	0
ENSG00000244113	0	0	2	0
ENSG00000104219	156	345	574	350
ENSG00000198791	1326	1985	3091	3062
ENSG00000155975	811	1154	1331	2140
ENSG00000003987	5	27	351	27
ENSG00000214607	0	24	0	0
ENSG00000003989	104	262	182	52
ENSG00000279271	0	0	0	0
ENSG00000280453	0	0	0	0
ENSG00000279903	0	0	0	0
ENSG00000279932	0	0	0	0
ENSG00000104213	211	173	51	234
ENSG00000277466	0	0	0	0
ENSG00000287303	0	0	0	0
ENSG00000129422	1198	1455	4869	1302
ENSG00000265520	0	0	0	0
ENSG00000253168	0	0	0	0
ENSG00000212280	0	0	0	0
ENSG00000253944	24	27	95	24
ENSG00000253671	3	0	140	180
ENSG00000104760	10	194	0	0
ENSG00000253215	0	0	0	0
ENSG00000254054	3	0	0	0
ENSG00000078674	539	1130	1536	1122
ENSG00000104763	6273	9566	15505	11087
ENSG00000245281	6	7	26	3
ENSG00000253384	2	1	22	10
ENSG00000286542	0	0	0	0
ENSG00000171428	41	148	624	327
ENSG00000254015	0	0	0	0
ENSG00000253937	0	0	0	0
ENSG00000244593	0	2	1	1
ENSG00000285624	0	0	0	0
ENSG00000271654	0	0	0	0
ENSG00000156006	0	0	0	0
ENSG00000156011	211	539	2044	2670
ENSG00000187229	4	25	0	0
ENSG00000244018	0	1	41	0
ENSG00000283402	1	0	0	0
ENSG00000278886	0	0	0	0
ENSG00000201157	0	0	0	0
ENSG00000253335	0	0	0	0
ENSG00000270255	0	0	0	0
ENSG00000253557	0	0	0	0
ENSG00000254242	0	0	0	0
ENSG00000250316	0	0	0	0
ENSG00000254201	0	0	0	0
ENSG00000253280	0	0	0	0
ENSG00000279919	0	0	0	0
ENSG00000104611	1318	1785	2582	1038
ENSG00000279858	0	0	0	0
ENSG00000147408	181	263	586	538
ENSG00000253270	3	12	0	0
ENSG00000104613	596	984	1207	971
ENSG00000175445	32	0	949	0
ENSG00000253775	0	0	0	0
ENSG00000242709	0	0	0	0
ENSG00000036565	0	0	0	0
ENSG00000147416	858	1312	1742	1771
ENSG00000222267	0	0	0	0
ENSG00000061337	16	9	1	1
ENSG00000253733	0	0	0	0
ENSG00000274467	0	0	0	0
ENSG00000253164	0	0	0	0
ENSG00000253178	0	0	0	0
ENSG00000253300	0	0	0	0
ENSG00000253866	0	0	0	0
ENSG00000254260	0	0	0	0
ENSG00000254092	0	0	0	0
ENSG00000253147	0	0	0	0
ENSG00000254026	0	0	0	0
ENSG00000253199	0	0	0	0
ENSG00000254040	0	0	0	0
ENSG00000280215	1	0	4	0
ENSG00000286346	0	0	0	0
ENSG00000254334	0	0	0	0
ENSG00000168546	4	0	0	0
ENSG00000273484	0	0	0	0
ENSG00000147443	0	0	0	0
ENSG00000130227	211	428	328	115
ENSG00000158806	50	72	0	107
ENSG00000158815	1	6	0	0
ENSG00000158856	35	28	125	80
ENSG00000158863	1567	913	288	541
ENSG00000275074	482	405	1120	591
ENSG00000168453	0	0	0	74
ENSG00000168476	560	646	59	495
ENSG00000168481	1	0	0	0
ENSG00000168484	0	0	0	0
ENSG00000168487	436	639	144	529
ENSG00000177725	5	1	0	0
ENSG00000285881	0	5	0	0
ENSG00000168490	12	0	0	0
ENSG00000208037	3	0	0	0
ENSG00000168495	447	486	1175	958
ENSG00000254064	0	0	0	5
ENSG00000197181	12	4	0	0
ENSG00000104635	2468	2726	7386	4787
ENSG00000241026	0	12	5	0
ENSG00000201761	0	0	0	0
ENSG00000120910	519	430	700	1036
ENSG00000251034	5	36	0	0
ENSG00000254272	0	11	4	0
ENSG00000120896	67	33	41	60
ENSG00000287467	0	5	0	0
ENSG00000254230	1	0	0	0
ENSG00000120913	112	92	182	163
ENSG00000248235	0	0	0	0
ENSG00000241852	156	100	312	504
ENSG00000158941	333	451	693	313
ENSG00000253200	7	0	0	0
ENSG00000147439	321	469	936	326
ENSG00000261026	0	0	0	0
ENSG00000179388	19	37	1	1
ENSG00000253125	1	0	0	0
ENSG00000287812	0	17	0	0
ENSG00000134020	0	0	0	0
ENSG00000248738	0	0	0	0
ENSG00000253142	0	0	0	0
ENSG00000240116	0	0	0	0
ENSG00000245025	4	25	1	0
ENSG00000008853	70	55	0	28
ENSG00000120889	1176	1573	1121	1585
ENSG00000246130	1	2	0	13
ENSG00000253616	65	32	132	173
ENSG00000284948	4	8	0	56
ENSG00000284956	0	0	0	0
ENSG00000173535	159	63	375	148
ENSG00000173530	99	168	216	182
ENSG00000253930	0	4	0	0
ENSG00000104689	1954	1652	3839	763
ENSG00000243265	0	0	0	0
ENSG00000246582	39	51	153	10
ENSG00000250714	0	0	0	0
ENSG00000147457	512	695	1692	645
ENSG00000104679	918	811	374	911
ENSG00000134013	183	147	7	247
ENSG00000253837	31	0	0	0
ENSG00000197217	289	777	1272	519
ENSG00000253390	0	0	0	0
ENSG00000253483	0	0	0	0
ENSG00000287166	13	29	0	0
ENSG00000253986	0	0	0	0
ENSG00000147454	844	1150	1220	1073
ENSG00000252067	0	0	0	0
ENSG00000253488	2	6	3	4
ENSG00000167034	96	386	1	104
ENSG00000180053	0	0	0	0
ENSG00000253471	0	0	0	0
ENSG00000254002	0	12	0	0
ENSG00000271118	0	0	1	1
ENSG00000207027	0	0	0	0
ENSG00000159167	4677	2218	7517	4927
ENSG00000207201	0	0	0	0
ENSG00000253891	0	0	0	0
ENSG00000042980	597	852	3193	3393
ENSG00000253535	0	0	0	24
ENSG00000134028	0	0	0	0
ENSG00000069206	0	0	0	0
ENSG00000253643	0	0	0	0
ENSG00000272163	0	0	0	0
ENSG00000104722	36	0	0	9
ENSG00000277586	1	0	0	0
ENSG00000283327	0	0	0	0
ENSG00000272157	0	0	0	0
ENSG00000253832	0	0	0	0
ENSG00000288055	0	0	0	0
ENSG00000253670	0	0	0	0
ENSG00000287185	5	0	0	0
ENSG00000147459	71	129	840	176
ENSG00000284858	0	0	0	0
ENSG00000274988	0	0	0	0
ENSG00000147437	0	0	0	0
ENSG00000253476	1	0	0	0
ENSG00000104756	105	193	544	626
ENSG00000184661	0	0	1	0
ENSG00000253100	0	0	0	0
ENSG00000253342	0	0	0	0
ENSG00000285890	0	0	0	0
ENSG00000254178	0	0	0	0
ENSG00000221818	1	0	0	0
ENSG00000199620	0	0	0	0
ENSG00000249213	0	0	0	0
ENSG00000221914	48	93	493	105
ENSG00000228451	84	135	182	47
ENSG00000104765	2460	3352	6581	7242
ENSG00000253430	0	4	0	0
ENSG00000251203	9	0	1	0
ENSG00000254362	1	0	0	0
ENSG00000240694	47	97	438	111
ENSG00000092964	220	496	112	960
ENSG00000253208	0	0	0	1
ENSG00000120907	0	0	0	0
ENSG00000240519	0	0	0	0
ENSG00000253813	0	0	0	0
ENSG00000275115	1	11	10	7
ENSG00000215288	0	0	0	0
ENSG00000221616	0	0	0	0
ENSG00000253899	16	112	82	90
ENSG00000253903	0	0	0	0
ENSG00000253888	0	15	0	0
ENSG00000015592	0	0	0	0
ENSG00000104228	78	61	83	0
ENSG00000120899	581	1056	1087	184
ENSG00000273836	0	0	0	0
ENSG00000120903	0	0	0	0
ENSG00000120915	402	510	1077	1268
ENSG00000234770	0	0	0	0
ENSG00000120885	14463	20799	29498	20889
ENSG00000284280	0	0	0	0
ENSG00000168077	4	1	0	25
ENSG00000222862	0	0	0	0
ENSG00000253560	0	0	0	0
ENSG00000279302	0	31	0	0
ENSG00000265075	0	0	0	0
ENSG00000284351	0	0	0	0
ENSG00000253875	0	50	0	0
ENSG00000147419	569	566	989	1415
ENSG00000171320	2	0	0	0
ENSG00000202242	0	0	0	0
ENSG00000168078	0	0	0	0
ENSG00000253176	0	0	0	0
ENSG00000168079	11	0	1	58
ENSG00000265847	0	0	0	0
ENSG00000253290	0	0	0	0
ENSG00000253615	0	0	0	0
ENSG00000253397	0	0	0	0
ENSG00000189233	0	0	0	0
ENSG00000134014	661	860	1271	879
ENSG00000250516	0	0	0	0
ENSG00000253907	0	0	0	0
ENSG00000253690	0	0	0	0
ENSG00000239198	3	5	4	1
ENSG00000168081	0	0	0	0
ENSG00000186918	213	224	650	228
ENSG00000214050	93	124	448	286
ENSG00000286804	0	0	1	0
ENSG00000254370	0	0	0	0
ENSG00000207361	0	0	0	0
ENSG00000253567	0	0	0	0
ENSG00000104290	411	856	1796	1210
ENSG00000265251	0	0	0	0
ENSG00000202411	0	0	0	0
ENSG00000012232	124	260	477	659
ENSG00000246339	26	28	1	0
ENSG00000104299	272	258	143	647
ENSG00000254034	0	0	0	0
ENSG00000242958	0	0	0	0
ENSG00000147421	123	92	489	23
ENSG00000273710	1	0	0	2
ENSG00000259196	0	0	0	2
ENSG00000200719	0	0	0	0
ENSG00000259366	16	17	26	17
ENSG00000197892	683	704	1253	623
ENSG00000259607	0	0	0	0
ENSG00000254129	0	0	0	0
ENSG00000253770	0	5	0	0
ENSG00000120875	810	1071	2273	1064
ENSG00000285601	22	0	0	0
ENSG00000260253	10	0	0	0
ENSG00000253632	2	0	0	14
ENSG00000253182	0	0	0	0
ENSG00000280147	0	0	0	0
ENSG00000243844	0	1	2	0
ENSG00000251191	19	4	0	0
ENSG00000253490	0	0	0	0
ENSG00000248964	0	0	0	0
ENSG00000254086	0	0	0	0
ENSG00000253604	0	0	0	0
ENSG00000253279	0	0	0	0
ENSG00000264788	0	0	0	0
ENSG00000254013	31	30	55	35
ENSG00000239175	0	0	0	0
ENSG00000133872	10235	12728	19013	19228
ENSG00000272256	9	1	0	15
ENSG00000104660	1082	1454	3615	2581
ENSG00000241511	59	43	86	71
ENSG00000177669	7	43	26	0
ENSG00000271869	20	52	41	55
ENSG00000104671	1298	1435	3075	1692
ENSG00000253708	0	1	0	0
ENSG00000285669	7	57	0	15
ENSG00000272375	0	0	0	0
ENSG00000248159	54	86	218	138
ENSG00000254316	0	0	0	1
ENSG00000287590	0	0	0	0
ENSG00000253346	0	0	0	0
ENSG00000254152	2	1	0	0
ENSG00000127589	2202	2359	3028	3257
ENSG00000254109	61	53	19	0
ENSG00000157110	2083	3074	4500	2777
ENSG00000279041	0	4	0	39
ENSG00000197265	507	642	2005	1392
ENSG00000253112	0	2	0	0
ENSG00000253457	2	12	0	1
ENSG00000254172	0	0	0	0
ENSG00000104687	474	800	804	2209
ENSG00000104691	50	102	362	157
ENSG00000271081	0	0	0	0
ENSG00000104695	136	61	434	409
ENSG00000133863	0	0	0	0
ENSG00000253204	19	24	35	75
ENSG00000253793	2	0	2	2
ENSG00000172733	0	0	0	0
ENSG00000165392	37	209	138	65
ENSG00000253579	1	0	0	0
ENSG00000253961	0	0	0	0
ENSG00000229211	0	3	12	23
ENSG00000253377	0	0	0	0
ENSG00000254095	0	0	0	0
ENSG00000253275	0	0	0	0
ENSG00000287204	0	0	0	0
ENSG00000222468	0	0	0	0
ENSG00000157168	37	72	0	1
ENSG00000286648	1	0	0	0
ENSG00000253974	0	0	0	0
ENSG00000252261	0	0	0	0
ENSG00000200246	0	0	0	0
ENSG00000254049	0	0	0	0
ENSG00000286131	0	0	0	0
ENSG00000212407	0	0	0	0
ENSG00000247134	9	6	0	0
ENSG00000254346	0	0	0	0
ENSG00000254090	0	1	0	0
ENSG00000253393	0	0	0	0
ENSG00000253993	0	1	0	0
ENSG00000252735	0	0	0	0
ENSG00000272338	0	0	0	0
ENSG00000172728	48	218	547	22
ENSG00000254061	0	0	0	0
ENSG00000129696	329	286	324	71
ENSG00000198042	57	153	231	162
ENSG00000239039	391	181	165	194
ENSG00000253232	0	0	0	0
ENSG00000252505	1	0	0	0
ENSG00000253995	104	117	118	138
ENSG00000133874	9	62	1	48
ENSG00000240189	0	0	0	0
ENSG00000133878	74	177	207	0
ENSG00000253642	1	0	0	0
ENSG00000253684	0	0	0	0
ENSG00000263794	0	0	0	0
ENSG00000253569	0	0	0	0
ENSG00000240738	0	4	2	4
ENSG00000188512	103	136	203	130
ENSG00000254194	0	0	0	0
ENSG00000254302	0	0	0	0
ENSG00000253108	0	0	0	0
ENSG00000254033	0	0	0	0
ENSG00000215264	0	0	0	0
ENSG00000254344	0	1	0	0
ENSG00000243181	176	128	164	127
ENSG00000287152	0	0	0	0
ENSG00000156687	14	0	0	0
ENSG00000279099	0	0	0	0
ENSG00000232024	286	223	397	350
ENSG00000286693	0	0	0	0
ENSG00000253452	0	0	0	0
ENSG00000253524	0	0	0	0
ENSG00000254309	0	0	0	0
ENSG00000253504	0	0	0	0
ENSG00000254384	0	0	0	0
ENSG00000253685	0	0	0	0
ENSG00000253610	0	0	0	0
ENSG00000206871	0	0	0	0
ENSG00000254320	0	0	0	0
ENSG00000253363	0	0	0	0
ENSG00000244708	0	0	0	0
ENSG00000199985	0	0	0	0
ENSG00000215262	0	0	0	0
ENSG00000274489	0	0	0	0
ENSG00000219491	0	0	0	0
ENSG00000243503	0	0	0	0
ENSG00000254038	0	0	0	0
ENSG00000253650	1	1	0	1
ENSG00000253123	27	27	127	1
ENSG00000253746	0	2	0	3
ENSG00000253161	3	12	0	59
ENSG00000253388	0	0	0	0
ENSG00000253414	0	0	0	0
ENSG00000254111	0	0	0	0
ENSG00000254290	0	55	0	0
ENSG00000254306	0	0	0	0
ENSG00000253344	0	0	0	0
ENSG00000223215	0	0	0	0
ENSG00000183779	15	26	51	8
ENSG00000253181	0	0	0	0
ENSG00000183154	1	0	0	0
ENSG00000147475	321	358	523	373
ENSG00000233170	81	79	36	59
ENSG00000147471	1403	1207	2677	2238
ENSG00000020181	17	0	0	0
ENSG00000104221	39	48	6	71
ENSG00000156675	1656	3019	6019	2988
ENSG00000280064	0	0	0	0
ENSG00000241032	0	0	0	0
ENSG00000169154	0	0	0	0
ENSG00000285880	0	0	0	0
ENSG00000188778	0	18	1	0
ENSG00000270865	0	0	0	0
ENSG00000187840	7016	4672	5123	4259
ENSG00000260949	0	0	2	0
ENSG00000286677	0	9	0	0
ENSG00000272128	0	0	0	0
ENSG00000129691	749	1223	1361	1603
ENSG00000253437	0	0	0	0
ENSG00000240015	0	0	0	0
ENSG00000147465	3	0	0	0
ENSG00000253356	1	0	0	1
ENSG00000175324	406	560	731	624
ENSG00000253739	0	0	0	0
ENSG00000156735	269	568	573	585
ENSG00000248585	0	0	0	0
ENSG00000285632	2	0	0	0
ENSG00000085788	318	917	1535	896
ENSG00000147535	1536	1806	1438	1929
ENSG00000147548	1382	1854	2713	2441
ENSG00000255487	0	0	0	0
ENSG00000254898	0	0	25	0
ENSG00000272092	14	13	120	37
ENSG00000165046	76	145	397	27
ENSG00000077782	619	509	912	793
ENSG00000272159	1	7	0	0
ENSG00000255201	0	13	0	0
ENSG00000239218	12	11	0	0
ENSG00000196166	0	0	0	0
ENSG00000253361	23	160	52	10
ENSG00000253570	54	66	153	98
ENSG00000254321	0	0	0	0
ENSG00000147526	923	1927	3238	3380
ENSG00000207258	0	0	0	0
ENSG00000253586	0	0	0	0
ENSG00000253829	0	1	0	0
ENSG00000169499	70	87	19	95
ENSG00000253645	0	0	0	0
ENSG00000169495	0	0	0	0
ENSG00000169490	847	1204	3920	2183
ENSG00000168615	1285	3110	4546	4962
ENSG00000207199	0	0	0	0
ENSG00000197140	0	3	0	0
ENSG00000243095	1	0	0	0
ENSG00000253160	0	0	0	0
ENSG00000196115	0	0	0	0
ENSG00000197475	0	0	0	0
ENSG00000254067	0	0	0	0
ENSG00000168619	0	0	0	0
ENSG00000104755	0	0	0	0
ENSG00000253332	0	0	0	1
ENSG00000253233	0	0	0	0
ENSG00000131203	98	96	3045	147
ENSG00000253939	0	0	0	0
ENSG00000253838	0	0	1	0
ENSG00000254287	1	0	1	0
ENSG00000188676	0	4	0	0
ENSG00000253790	0	0	0	0
ENSG00000253381	0	0	0	0
ENSG00000253665	0	10	0	0
ENSG00000176907	4898	5813	6240	4585
ENSG00000254143	0	0	0	0
ENSG00000253802	1	0	0	0
ENSG00000253354	1	0	0	0
ENSG00000272479	0	0	0	0
ENSG00000165061	1	0	0	0
ENSG00000254383	0	0	0	0
ENSG00000206867	0	0	0	0
ENSG00000104332	14	5	0	0
ENSG00000263372	0	0	0	0
ENSG00000239281	0	0	0	0
ENSG00000253509	0	0	0	0
ENSG00000206852	0	0	0	0
ENSG00000238936	0	0	0	0
ENSG00000253396	0	0	0	0
ENSG00000147533	438	423	906	517
ENSG00000253133	4	0	0	0
ENSG00000253943	0	0	0	0
ENSG00000147536	6	38	1	38
ENSG00000253174	0	0	0	0
ENSG00000287535	5	0	38	0
ENSG00000158669	1208	1229	1642	1387
ENSG00000264578	0	0	0	0
ENSG00000165066	0	0	0	0
ENSG00000029534	4	0	0	0
ENSG00000274705	0	0	0	0
ENSG00000283450	0	0	0	0
ENSG00000253389	0	0	0	0
ENSG00000207101	0	0	0	0
ENSG00000260588	10	0	0	0
ENSG00000241834	0	0	0	0
ENSG00000083168	154	350	114	321
ENSG00000238966	0	0	0	0
ENSG00000244235	0	0	0	0
ENSG00000253135	0	0	0	0
ENSG00000271938	0	0	0	0
ENSG00000261449	0	0	0	0
ENSG00000070718	293	453	2	1405
ENSG00000104368	390	169	483	380
ENSG00000253408	0	24	0	0
ENSG00000104365	54	261	373	97
ENSG00000070501	483	717	1288	603
ENSG00000240395	58	76	112	65
ENSG00000104371	2	0	0	0
ENSG00000078668	3144	3093	6637	4604
ENSG00000168575	1074	1473	776	2158
ENSG00000254131	0	0	0	0
ENSG00000254165	0	0	0	0
ENSG00000176209	421	363	807	600
ENSG00000147432	8	0	0	0
ENSG00000255101	1	0	120	0
ENSG00000255361	54	48	100	48
ENSG00000147434	0	0	0	0
ENSG00000131931	103	427	14	777
ENSG00000286837	1	0	0	0
ENSG00000120925	515	560	1489	1264
ENSG00000242719	0	2	0	0
ENSG00000284062	2	0	0	0
ENSG00000168172	636	1287	3143	1591
ENSG00000202514	2	1	0	0
ENSG00000254673	0	0	0	0
ENSG00000168522	631	693	1483	1516
ENSG00000200731	0	0	0	0
ENSG00000185900	211	53	1305	0
ENSG00000254198	0	4	12	19
ENSG00000165102	651	916	2070	1406
ENSG00000253611	0	0	0	0
ENSG00000253884	0	0	0	0
ENSG00000255166	0	0	0	0
ENSG00000253312	0	0	0	0
ENSG00000253186	0	0	0	0
ENSG00000253606	31	52	160	89
ENSG00000234713	0	0	0	0
ENSG00000253707	0	0	0	0
ENSG00000188877	0	0	0	0
ENSG00000238509	0	0	0	0
ENSG00000255497	0	0	0	0
ENSG00000254342	0	0	0	0
ENSG00000201329	0	0	0	0
ENSG00000250637	0	0	0	0
ENSG00000254069	0	0	0	0
ENSG00000253319	1	0	0	0
ENSG00000253418	0	0	0	0
ENSG00000254145	0	0	0	0
ENSG00000253748	0	0	0	0
ENSG00000253195	0	0	0	0
ENSG00000253845	0	1	0	0
ENSG00000253198	0	0	0	0
ENSG00000276685	0	0	0	0
ENSG00000253425	0	0	0	0
ENSG00000248498	8	6	22	7
ENSG00000254070	0	0	0	0
ENSG00000251470	3	2	12	1
ENSG00000228984	0	0	0	0
ENSG00000250857	0	0	0	0
ENSG00000286484	0	0	0	0
ENSG00000286554	0	0	0	0
ENSG00000253314	0	0	0	0
ENSG00000253828	0	0	0	0
ENSG00000282321	0	0	0	0
ENSG00000252594	0	0	0	0
ENSG00000254118	0	0	0	0
ENSG00000254156	0	0	0	0
ENSG00000253803	0	0	0	0
ENSG00000253745	0	0	0	0
ENSG00000253782	0	0	0	0
ENSG00000215179	3	20	55	12
ENSG00000222099	0	0	0	0
ENSG00000248347	0	0	0	0
ENSG00000285992	1	0	0	0
ENSG00000200986	0	0	0	0
ENSG00000188873	96	103	219	195
ENSG00000248531	0	0	1	0
ENSG00000254348	25	18	0	17
ENSG00000255366	0	0	0	0
ENSG00000253502	0	0	0	0
ENSG00000253817	0	0	24	0
ENSG00000215177	0	5	0	0
ENSG00000164808	1008	1535	952	1205
ENSG00000253330	71	40	64	44
ENSG00000269924	1	0	0	0
ENSG00000251354	0	0	0	0
ENSG00000254065	7	7	15	9
ENSG00000207369	0	0	0	0
ENSG00000221869	1647	1152	392	1112
ENSG00000253729	921	1220	1257	1533
ENSG00000207450	0	0	0	0
ENSG00000287959	0	0	233	0
ENSG00000104738	220	293	4	524
ENSG00000222522	0	0	0	0
ENSG00000169139	2551	2756	3685	4000
ENSG00000253843	0	0	0	0
ENSG00000253654	0	0	0	0
ENSG00000252710	0	0	0	0
ENSG00000277418	0	0	0	0
ENSG00000224594	2	2	2	6
ENSG00000279881	0	0	0	0
ENSG00000253140	0	0	0	0
ENSG00000253688	0	0	0	0
ENSG00000253608	2	0	0	0
ENSG00000233858	0	0	0	0
ENSG00000253702	0	0	0	0
ENSG00000253455	0	0	0	6
ENSG00000253892	0	0	0	0
ENSG00000034239	0	33	0	0
ENSG00000286878	12	0	0	145
ENSG00000233109	5	1	11	16
ENSG00000019549	53	53	343	2
ENSG00000287788	0	0	0	0
ENSG00000286701	0	0	0	0
ENSG00000168333	0	0	0	0
ENSG00000253474	0	0	0	0
ENSG00000199640	0	0	0	0
ENSG00000254268	0	0	0	0
ENSG00000253380	0	0	0	0
ENSG00000253206	0	0	0	0
ENSG00000253810	0	0	0	0
ENSG00000253484	0	0	0	0
ENSG00000271148	0	0	0	0
ENSG00000147481	3	2	0	0
ENSG00000253849	0	0	0	0
ENSG00000254392	0	0	0	0
ENSG00000254358	0	0	0	0
ENSG00000253340	0	0	0	0
ENSG00000201316	0	0	0	0
ENSG00000253664	0	0	0	0
ENSG00000147485	0	0	0	0
ENSG00000254025	8	5	18	9
ENSG00000254225	0	0	0	0
ENSG00000272076	0	0	0	0
ENSG00000168300	381	749	2389	1330
ENSG00000253475	0	3	18	0
ENSG00000228801	57	209	2	42
ENSG00000272024	0	0	0	0
ENSG00000253844	0	8	0	0
ENSG00000254136	0	0	0	0
ENSG00000147488	24	33	0	56
ENSG00000254314	0	0	0	0
ENSG00000253551	0	0	0	0
ENSG00000253924	0	0	0	0
ENSG00000240534	0	0	0	0
ENSG00000196711	0	0	0	0
ENSG00000023287	465	1540	3281	1549
ENSG00000271555	0	0	12	0
ENSG00000183729	0	0	0	0
ENSG00000248911	0	0	0	0
ENSG00000250494	0	0	0	0
ENSG00000254687	0	0	0	0
ENSG00000082556	1	0	0	0
ENSG00000260484	0	0	0	0
ENSG00000253369	0	0	0	0
ENSG00000274295	0	0	0	0
ENSG00000237807	3	1	0	0
ENSG00000254204	0	0	0	0
ENSG00000240919	5	1	1	1
ENSG00000206144	1	2	3	0
ENSG00000253668	0	0	3	3
ENSG00000047249	1054	2322	2267	2835
ENSG00000147509	4	0	486	0
ENSG00000272457	0	0	0	0
ENSG00000244159	0	0	0	0
ENSG00000200528	0	0	0	0
ENSG00000187735	265	562	1185	716
ENSG00000253667	0	0	0	0
ENSG00000260955	0	0	0	0
ENSG00000120992	871	2024	2112	3231
ENSG00000254274	0	0	0	0
ENSG00000276353	0	0	0	0
